id,latitude,longitude,name,type,pm25,color,url,label,approx
1,21.958069,120.788928,恆春 (PM2.5=7.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-hengchun,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
2,23.757547,120.348742,崙背 (PM2.5=10.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-lunbei,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
3,25.017,121.516306,永和 (PM2.5=13.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-yonghe,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
4,25.0632,121.513311,大同 (PM2.5=12.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-datong,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
5,23.554839,120.345531,新港 (PM2.5=9.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-xingang,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
6,22.632567,120.288086,前金 (PM2.5=11.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-qianjin,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
7,25.297436,121.537975,富貴角 (PM2.5=3.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-fugueicape,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,0
8,24.954208,121.204981,平鎮 (PM2.5=10.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-pingzhen,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
9,25.060344,121.201811,大園 (PM2.5=16.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-dayuan,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,20
10,25.035503,121.082761,觀音 (PM2.5=6.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-guanyin,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
11,24.256586,120.741711,豐原 (PM2.5=4.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-fengyuan,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,0
12,25.020608,121.529556,古亭 (PM2.5=5.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-guting,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
13,25.072611,121.493806,三重 (PM2.5=10.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-sanchong,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
14,25.062361,121.526528,中山 (PM2.5=18.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-zhongshan,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,20
15,23.913,120.685306,南投 (PM2.5=7.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-nantou,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
16,22.673081,120.488033,屏東 (PM2.5=10.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-pingtung,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
17,23.115097,120.297142,善化 (PM2.5=9.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-shanhua,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
18,25.129167,121.760056,基隆 (PM2.5=9.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-keelung,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
19,24.432133,118.312256,金門 (PM2.5=12.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-kinmen,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
20,25.046503,121.507972,萬華 (PM2.5=9.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-wanhua,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
21,23.305633,120.31725,新營 (PM2.5=12.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-xinying,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
22,22.4795,120.41175,林園 (PM2.5=4.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-linyuan,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,0
23,23.462778,120.440833,嘉義 (PM2.5=3.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-chiayi,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,0
24,22.605386,120.307564,前鎮 (PM2.5=2.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-qianzhen,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,0
25,23.048333,120.218333,安南 (PM2.5=13.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-annan,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
26,22.689056,120.332631,仁武 (PM2.5=16.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-renwu,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,20
27,24.977222,121.537778,新店 (PM2.5=11.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-xindian,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
28,24.099611,120.677689,大里 (PM2.5=8.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-dali,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
29,24.740644,121.088903,竹東 (PM2.5=11.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-zhudong,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
30,24.131672,120.469061,線西 (PM2.5=8.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-xianxi,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
31,23.711853,120.544994,斗六 (PM2.5=7.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-douliu,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
32,23.465308,120.24735,朴子 (PM2.5=10.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-puzi,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
33,26.153611,119.9525,馬祖 (PM2.5=2.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-matsu,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,0
34,24.863869,121.21635,龍潭 (PM2.5=8.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-longtan,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
35,24.953278,121.221667,中壢 (PM2.5=18.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-zhongli,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,20
36,22.755358,121.15045,臺東 (PM2.5=2.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-taitung,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,0
37,24.632203,121.792928,冬山 (PM2.5=47.0),EPA (77),1,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-dongshan,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,50
38,24.162197,120.616917,西屯 (PM2.5=12.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-xitun,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
39,24.565269,120.8202,苗栗 (PM2.5=15.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-miaoli,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,20
40,24.225628,120.568794,沙鹿 (PM2.5=12.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-shalu,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
41,22.984581,120.202617,臺南 (PM2.5=5.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-tainan,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
42,24.696969,120.898572,頭份 (PM2.5=10.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-toufen,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
43,23.925175,120.409653,二林 (PM2.5=20.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-erlin,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,20
44,23.968842,120.967903,埔里 (PM2.5=11.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-puli,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
45,25.105917,121.5145,士林 (PM2.5=23.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-shilin,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,20
46,24.151958,120.641092,忠明 (PM2.5=7.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-zhongming,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
47,25.037972,121.4325,新莊 (PM2.5=9.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-xinzhuang,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
48,25.1645,121.449239,淡水 (PM2.5=9.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-tamsui,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
49,24.382942,120.758833,三義 (PM2.5=12.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-sanyi,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
50,25.07857,121.365703,林口 (PM2.5=3.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-linkou,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,0
51,23.045083,121.161933,關山 (PM2.5=5.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-guanshan,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
52,25.179667,121.689881,萬里 (PM2.5=8.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-wanli,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
53,24.747917,121.746394,宜蘭 (PM2.5=11.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-yilan,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
54,23.753506,120.251825,麥寮 (PM2.5=16.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-mailiao,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,20
55,25.06895,121.481028,菜寮 (PM2.5=17.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-cailiao,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,20
56,22.564136,120.425311,大寮 (PM2.5=11.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-daliao,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
57,24.982528,121.451861,土城 (PM2.5=7.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-tucheng,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
58,23.756389,120.677306,竹山 (PM2.5=9.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-zhushan,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
59,22.627392,120.358083,鳳山 (PM2.5=6.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-fengshan,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
60,22.733667,120.328289,楠梓 (PM2.5=10.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-nanzi,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
61,22.608711,120.312017,復興 (PM2.5=8.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-fuxing,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
62,24.900142,121.038653,湖口 (PM2.5=8.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-hukou,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
63,25.05,121.578611,松山 (PM2.5=18.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-songshan,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,20
64,22.523108,120.561175,潮州 (PM2.5=12.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-chaozhou,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
65,25.182722,121.529583,陽明 (PM2.5=4.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-yangming,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,0
66,22.674861,120.292917,左營 (PM2.5=8.0),EPA (77),0,0080ff,https://data.lass-net.org/grafana/dashboard/db/epa-epa-zuoying,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[EPA] ,10
67,24.682,120.871,74DA38AF47E4 (PM2.5=14.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38af47e4,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
68,24.151,120.641,74DA38AF47E6 (PM2.5=5.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38af47e6,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
69,24.215,120.564,taichung70 (PM2.5=7.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da3895c2ba,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
70,22.984,120.229,74DA38E2B4EE (PM2.5=8.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38e2b4ee,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
71,23.485,120.48,74DA38E2B530 (PM2.5=13.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38e2b530,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
72,24.164,120.731,taichung49 (PM2.5=1.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da3895c2be,<font color="#999900">&starf;&star;&star;&star;&star;</font>[AirBox] ,0
73,24.683,120.881,74DA38B0522A (PM2.5=11.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38b0522a,<font color="#999900">&starf;&starf;&starf;&starf;&star;</font>[AirBox] ,10
74,23.4646896,120.4402259,嘉義市立民生國中 (PM2.5=11.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38b0522c,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
75,23.7231853,120.5868049,雲林縣立石榴國中 (PM2.5=8.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38c7cf88,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
76,24.99027,121.570149,台北市木柵國小 (PM2.5=0.0),Malfunction,0,ff0000,https://data.lass-net.org/grafana/dashboard/db/airbox-28c2dddd4354,<font color="#999900">&star;&star;&star;&star;&star;</font>[AirBox] ,0
77,25.02323,121.522699,台北市河堤國小 (PM2.5=3.0),Malfunction,0,ff0000,https://data.lass-net.org/grafana/dashboard/db/airbox-28c2dddd436e,<font color="#999900">&star;&star;&star;&star;&star;</font>[AirBox] ,0
78,25.143,121.734,74DA38B0538E (PM2.5=11.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38b0538e,<font color="#999900">&starf;&star;&star;&star;&star;</font>[AirBox] ,10
79,25.03,121.473,74DA38B0538C (PM2.5=10.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38b0538c,<font color="#999900">&starf;&starf;&star;&star;&star;</font>[AirBox] ,10
80,23.879,120.362,changhua18 (PM2.5=13.0),Malfunction,0,ff0000,https://data.lass-net.org/grafana/dashboard/db/airbox-74da3895e0ae,<font color="#999900">&starf;&starf;&starf;&star;&star;</font>[AirBox] ,10
81,7.416,3.911,74DA38C7D1F0 (PM2.5=34.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38c7d1f0,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,30
82,23.6127605,120.293602,雲林縣立東榮國小 (PM2.5=31.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38c7d3a6,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,30
83,23.131,120.2,74DA38AF48F4 (PM2.5=15.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38af48f4,<font color="#999900">&starf;&star;&star;&star;&star;</font>[AirBox] ,20
84,23.912,120.687,74DA38C7CEDE (PM2.5=9.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38c7cede,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
85,24.999,121.547,74DA38E69E9E (PM2.5=7.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38e69e9e,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
86,24.789452,120.927164,新竹市立大庄國小 (PM2.5=11.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38c7d510,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
87,23.558612,120.554887,74DA38C7D1DE (PM2.5=1.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38c7d1de,<font color="#999900">&starf;&starf;&star;&star;&star;</font>[AirBox] ,0
88,25.018,121.304,74DA38B0514E (PM2.5=6.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38b0514e,<font color="#999900">&star;&star;&star;&star;&star;</font>[AirBox] ,10
89,24.173,120.696,taichung75 (PM2.5=4.0),Malfunction,0,ff0000,https://data.lass-net.org/grafana/dashboard/db/airbox-74da3895c40e,<font color="#999900">&star;&star;&star;&star;&star;</font>[AirBox] ,0
90,23.531,120.345,74DA38AF47B8 (PM2.5=34.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38af47b8,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,30
91,23.471,120.411,74DA38E2B588 (PM2.5=2.0),Malfunction,0,ff0000,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38e2b588,<font color="#999900">&star;&star;&star;&star;&star;</font>[AirBox] ,0
92,25.034,121.525,74DA38B051F4 (PM2.5=9.0),Malfunction,0,ff0000,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38b051f4,<font color="#999900">&star;&star;&star;&star;&star;</font>[AirBox] ,10
93,24.089,120.705,74DA38AF4962 (PM2.5=3.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38af4962,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,0
94,25.036,121.621,74DA38B05106 (PM2.5=5.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38b05106,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
95,24.157,120.675,74DA38AF4960 (PM2.5=3.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38af4960,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,0
96,24.086,120.538,74DA38AF47B4 (PM2.5=0.0),Malfunction,0,ff0000,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38af47b4,<font color="#999900">&star;&star;&star;&star;&star;</font>[AirBox] ,0
97,24.112,120.499,74DA38AF4964 (PM2.5=9.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38af4964,<font color="#999900">&starf;&starf;&star;&star;&star;</font>[AirBox] ,10
98,23.594,120.457,74DA38B051FA (PM2.5=13.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38b051fa,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
99,22.51,120.36,74DA38E69C00 (PM2.5=6.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38e69c00,<font color="#999900">&starf;&starf;&starf;&starf;&star;</font>[AirBox] ,10
100,-6.228,106.826,74DA38E2B4B4 (PM2.5=27.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38e2b4b4,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,30
101,22.66,120.312,74DA38AF47E0 (PM2.5=4.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38af47e0,<font color="#999900">&starf;&starf;&star;&star;&star;</font>[AirBox] ,0
102,24.309,120.726,74DA38AF496A (PM2.5=27.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38af496a,<font color="#999900">&starf;&starf;&starf;&star;&star;</font>[AirBox] ,30
103,25.024,121.524,74DA38AF47BE (PM2.5=8.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38af47be,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
104,23.6225012,120.2426748,雲林縣立鹿場國小 (PM2.5=17.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38c7ced2,<font color="#999900">&starf;&starf;&starf;&starf;&star;</font>[AirBox] ,20
105,23.4349834,120.2394779,74DA38E2B54C (PM2.5=13.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38e2b54c,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
106,24.505,120.83,74DA38AF48FC (PM2.5=7.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38af48fc,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
107,25.000663,121.162462,桃園市崙坪國小 (PM2.5=12.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38c7d1d8,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
108,24.267,120.578,taichung135 (PM2.5=14.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38c7ced4,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
109,22.46,120.446,74DA38C7D1D6 (PM2.5=4.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38c7d1d6,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,0
110,25.127,121.5,74DA38E69E94 (PM2.5=9.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38e69e94,<font color="#999900">&starf;&starf;&starf;&star;&star;</font>[AirBox] ,10
111,25.06,121.498,74DA38E69AE2 (PM2.5=13.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38e69ae2,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
112,24.124,120.696,taichung136 (PM2.5=6.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38c7ced8,<font color="#999900">&starf;&starf;&starf;&star;&star;</font>[AirBox] ,10
113,25.014,121.431,74DA3895C406 (PM2.5=14.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da3895c406,<font color="#999900">&starf;&starf;&star;&star;&star;</font>[AirBox] ,10
114,23.974,121.611,74DA38B05144 (PM2.5=8.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38b05144,<font color="#999900">&starf;&starf;&starf;&starf;&star;</font>[AirBox] ,10
115,25.053,121.454,74DA38C7D1D0 (PM2.5=14.0),Malfunction,0,ff0000,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38c7d1d0,<font color="#999900">&starf;&starf;&star;&star;&star;</font>[AirBox] ,10
116,24.225,120.569,74DA38B05146 (PM2.5=5.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38b05146,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
117,24.875,120.995,74DA38C7D37E (PM2.5=7.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38c7d37e,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
118,-6.201,106.842,74DA38B05224 (PM2.5=21.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38b05224,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,20
